site,country,label,method,n_cal,n_repeats,n_failed,ece_mean,ece_median,ece_q90,n_positive,reliable_estimate
georgia_like,US,RBBB,prior_correction,200,20,0,0.0002083334086671251,0.00020833341263508663,0.00020833341263509403,297,True
georgia_like,US,RBBB,prior_correction_gated,200,20,0,0.0002083334086671251,0.00020833341263508663,0.00020833341263509403,297,True
georgia_like,US,RBBB,prior_correction_minimax,200,20,0,0.00020543626212313386,0.00020543626212313388,0.00020543626212313388,297,True
georgia_like,US,RBBB,temperature,200,20,0,0.00020891812854475464,0.00020891814237319548,0.0002089193869416396,297,True
georgia_like,US,RBBB,platt,200,20,0,0.00020921435416467252,0.0002092143749979937,0.00020921624999800797,297,True
georgia_like,US,RBBB,isotonic,200,20,0,0.0002083333978354098,0.0002083334012406235,0.0002083334012406309,297,True
georgia_like,US,RBBB,hybrid,200,20,0,0.00020891812854475464,0.00020891814237319548,0.0002089193869416396,297,True
georgia_like,US,RBBB,hybrid_minimax,200,20,0,0.0002063609904700829,0.00020636100429862955,0.000206362248866801,297,True
georgia_like,US,RBBB,identity,400,20,0,0.00019565224122727103,0.0002173913752076103,0.0002173913752076103,297,True
georgia_like,US,RBBB,prior_correction,400,20,0,0.00019565225252222187,0.00021739138709748614,0.00021739138709748614,297,True
georgia_like,US,RBBB,prior_correction_gated,400,20,0,0.00019565225252222187,0.00021739138709748614,0.00021739138709748614,297,True
georgia_like,US,RBBB,prior_correction_minimax,400,20,0,0.00019293144616781507,0.00021436827351979535,0.00021436827351979535,297,True
georgia_like,US,RBBB,temperature,400,20,0,0.00041617864999572983,0.00021797657634193765,0.00041607210434944854,297,True
georgia_like,US,RBBB,platt,400,20,0,0.00019653323912845918,0.00021827217391108197,0.00021827404347629019,297,True
georgia_like,US,RBBB,isotonic,400,20,0,0.00019565223413357965,0.0002173913752076103,0.0002173913752076103,297,True
georgia_like,US,RBBB,hybrid,400,20,0,0.00041617864999572983,0.00021797657634193765,0.00041607210434944854,297,True
georgia_like,US,RBBB,hybrid_minimax,400,20,0,0.0002552676290703181,0.00021530825835098383,0.0002552393984132281,297,True
georgia_like,US,RBBB,identity,800,20,0,0.0002023810260948044,0.0002380953157035718,0.0002380953157035718,297,True
georgia_like,US,RBBB,prior_correction,800,20,0,0.0002023810384635756,0.00023809532872581435,0.00023809532872582175,297,True
georgia_like,US,RBBB,prior_correction_gated,800,20,0,0.0002023810384635756,0.00023809532872581435,0.00023809532872582175,297,True
georgia_like,US,RBBB,prior_correction_minimax,800,20,0,0.00019956665463390175,0.00023478429956929798,0.00023478429956929798,297,True
georgia_like,US,RBBB,temperature,800,20,0,0.00036823598693406444,0.00023868156827152806,0.0011012490592318528,297,True
georgia_like,US,RBBB,platt,800,20,0,0.000203263547617092,0.00023897714285519428,0.00023898052380758316,297,True
georgia_like,US,RBBB,isotonic,800,20,0,0.00020238101443947843,0.0002380953157035718,0.0002380953157035718,297,True
georgia_like,US,RBBB,hybrid,800,20,0,0.00036823598693406444,0.00023868156827152806,0.0011012490592318528,297,True
georgia_like,US,RBBB,hybrid_minimax,800,20,0,0.0002474058356160779,0.00023575912475774438,0.0003130846527522775,297,True
georgia_like,US,LBBB,identity,0,1,0,4.630458623680702e-11,4.630458623680702e-11,4.630458623680702e-11,126,True
georgia_like,US,LBBB,prior_correction,0,1,0,5.965139592248996e-11,5.965139592248996e-11,5.965139592248996e-11,126,True
georgia_like,US,LBBB,prior_correction_gated,0,1,0,4.630458623680702e-11,4.630458623680702e-11,4.630458623680702e-11,126,True
georgia_like,US,LBBB,prior_correction_minimax,0,1,0,0.003048291145141329,0.003048291145141329,0.003048291145141329,126,True
georgia_like,US,LBBB,temperature,0,20,0,4.630460586898316e-11,4.630458623680699e-11,4.6304586591928904e-11,126,True
georgia_like,US,LBBB,platt,0,20,0,4.630460586898316e-11,4.630458623680699e-11,4.6304586591928904e-11,126,True
georgia_like,US,LBBB,isotonic,0,20,0,4.630460586898316e-11,4.630458623680699e-11,4.6304586591928904e-11,126,True
georgia_like,US,LBBB,hybrid,0,20,0,4.630460586898316e-11,4.630458623680699e-11,4.6304586591928904e-11,126,True
georgia_like,US,LBBB,hybrid_minimax,0,20,0,4.630460586898316e-11,4.630458623680699e-11,4.6304586591928904e-11,126,True
georgia_like,US,LBBB,identity,25,20,0,4.6252971521880854e-11,4.652797111782506e-11,4.654297509191621e-11,126,True
georgia_like,US,LBBB,prior_correction,25,20,0,5.961834738990107e-11,5.993916617541748e-11,5.994465815500854e-11,126,True
georgia_like,US,LBBB,prior_correction_gated,25,20,0,4.6252971521880854e-11,4.652797111782506e-11,4.654297509191621e-11,126,True
georgia_like,US,LBBB,prior_correction_minimax,25,20,0,0.003033679345202988,0.003062996469258595,0.003062996469258595,126,True
georgia_like,US,LBBB,temperature,25,20,0,8.537205016753007e-07,9.493467319973692e-07,9.493467319973692e-07,126,True
georgia_like,US,LBBB,platt,25,20,0,9.495477370223202e-07,9.493467319973692e-07,9.501507520978669e-07,126,True
georgia_like,US,LBBB,isotonic,25,20,0,0.017728643228898982,0.025326633165829147,0.025326633165829147,126,True
georgia_like,US,LBBB,hybrid,25,20,0,8.537205016753007e-07,9.493467319973692e-07,9.493467319973692e-07,126,True
georgia_like,US,LBBB,hybrid_minimax,25,20,0,0.003733892561816096,0.003062031645139695,0.0035990323744127624,126,True
georgia_like,US,LBBB,identity,50,20,0,4.7206215061504953e-11,4.6763149255157706e-11,4.6788364487819316e-11,126,True
georgia_like,US,LBBB,prior_correction,50,20,0,6.053277421992045e-11,6.024205137172532e-11,6.024971961359924e-11,126,True
georgia_like,US,LBBB,prior_correction_gated,50,20,0,4.7206215061504953e-11,4.6763149255157706e-11,4.6788364487819316e-11,126,True
georgia_like,US,LBBB,prior_correction_minimax,50,20,0,0.0030342008536884714,0.0030784661483962638,0.0030784661483962638,126,True
georgia_like,US,LBBB,temperature,50,20,0,7.578779945055861e-07,6.307826549492579e-07,9.490909074209159e-07,126,True
georgia_like,US,LBBB,platt,50,20,0,9.494747458043892e-07,9.494949478258685e-07,9.503030286295289e-07,126,True
georgia_like,US,LBBB,isotonic,50,20,0,0.010181818209581524,4.711433847226498e-11,0.025454545454545455,126,True
georgia_like,US,LBBB,hybrid,50,20,0,7.578779945055861e-07,6.307826549492579e-07,9.490909074209159e-07,126,True
georgia_like,US,LBBB,hybrid_minimax,50,20,0,0.0029515003161578886,0.003073863471708191,0.003077501501933322,126,True
georgia_like,US,LBBB,identity,100,20,0,4.7708515389752614e-11,4.724313589739945e-11,4.7541133097268517e-11,126,True
georgia_like,US,LBBB,prior_correction,100,20,0,6.114336912821258e-11,6.085846535197137e-11,6.102993063325801e-11,126,True
georgia_like,US,LBBB,prior_correction_gated,100,20,0,4.7708515389752614e-11,4.724313589739945e-11,4.7541133097268517e-11,126,True
georgia_like,US,LBBB,prior_correction_minimax,100,20,0,0.0030355477932141914,0.0031097145612753205,0.00310987906827786,126,True
georgia_like,US,LBBB,temperature,100,20,0,6.780158462994096e-07,6.301751227198726e-07,9.485714269001633e-07,126,True
georgia_like,US,LBBB,platt,100,20,0,9.493877534310149e-07,9.493877534284129e-07,9.502448962871862e-07,126,True
georgia_like,US,LBBB,isotonic,100,20,0,0.0038571428972131337,4.742233168653076e-11,0.025714285714285714,126,True
georgia_like,US,LBBB,hybrid,100,20,0,6.780158462994096e-07,6.301751227198726e-07,9.485714269001633e-07,126,True
georgia_like,US,LBBB,hybrid_minimax,100,20,0,0.002406584256104281,0.0030278943899179466,0.003108914782565274,126,True
georgia_like,US,LBBB,identity,200,20,0,5.033165391573421e-11,4.8244139001211494e-11,5.981916342402843e-11,126,True
georgia_like,US,LBBB,prior_correction,200,20,0,6.381439316050259e-11,6.213569890882038e-11,7.099090994628231e-11,126,True
georgia_like,US,LBBB,prior_correction_gated,200,20,0,5.033165391573421e-11,4.8244139001211494e-11,5.981916342402843e-11,126,True
georgia_like,US,LBBB,prior_correction_minimax,200,20,0,0.003063534559861024,0.0031126761579664264,0.003174656950686287,126,True
georgia_like,US,LBBB,temperature,200,20,0,6.462338373057486e-07,6.303049419221357e-07,6.319643669507741e-07,126,True
georgia_like,US,LBBB,platt,200,20,0,9.495833316618823e-07,9.495833316608415e-07,9.509583316618525e-07,126,True
georgia_like,US,LBBB,isotonic,200,20,0,0.001312500047831009,4.868571691629686e-11,6.575604886982501e-11,126,True
georgia_like,US,LBBB,hybrid,200,20,0,6.462338373057486e-07,6.303049419221357e-07,6.319643669507741e-07,126,True
georgia_like,US,LBBB,hybrid_minimax,200,20,0,0.002633097490363339,0.0029536647292785455,0.0031203568396665697,126,True
georgia_like,US,LBBB,identity,400,20,0,5.095515342633797e-11,5.0351301154075935e-11,6.674648677328862e-11,126,True
georgia_like,US,LBBB,prior_correction,400,20,0,6.38175037068995e-11,6.484502904962516e-11,7.899838704171304e-11,126,True
georgia_like,US,LBBB,prior_correction_gated,400,20,0,5.095515342633797e-11,5.0351301154075935e-11,6.674648677328862e-11,126,True
georgia_like,US,LBBB,prior_correction_minimax,400,20,0,0.0030558998569453623,0.0030848829708570113,0.00326575535170705,126,True
georgia_like,US,LBBB,temperature,400,20,0,6.302207681647617e-07,6.301486192763356e-07,6.317358954538444e-07,126,True
georgia_like,US,LBBB,platt,400,20,0,9.494565200740892e-07,9.493478244117226e-07,9.517391287520299e-07,126,True
georgia_like,US,LBBB,isotonic,400,20,0,5.074374028607442e-11,5.081991945321551e-11,6.86141504724347e-11,126,True
georgia_like,US,LBBB,hybrid,400,20,0,6.302207681647617e-07,6.301486192763356e-07,6.317358954538444e-07,126,True
georgia_like,US,LBBB,hybrid_minimax,400,20,0,0.0025881478850228058,0.002684873374361107,0.0031163677677973427,126,True
georgia_like,US,LBBB,identity,800,20,0,5.3184910058816246e-11,5.401014980137774e-11,7.301256065141136e-11,126,True
georgia_like,US,LBBB,prior_correction,800,20,0,6.58062231888904e-11,6.961134087428067e-11,8.640719876030437e-11,126,True
georgia_like,US,LBBB,prior_correction_gated,800,20,0,5.3184910058816246e-11,5.401014980137774e-11,7.301256065141136e-11,126,True
georgia_like,US,LBBB,prior_correction_minimax,800,20,0,0.0031147135661372936,0.0031727491476365687,0.0033934815663290594,126,True
georgia_like,US,LBBB,temperature,800,20,0,6.299651551525815e-07,6.297913107220637e-07,6.321619180120474e-07,126,True
georgia_like,US,LBBB,platt,800,20,0,9.490714269970447e-07,9.488095221998893e-07,9.523809509654618e-07,126,True
georgia_like,US,LBBB,isotonic,800,20,0,5.0482168445498134e-11,5.165131343465301e-11,7.500911454461079e-11,126,True
georgia_like,US,LBBB,hybrid,800,20,0,6.299651551525815e-07,6.297913107220637e-07,6.321619180120474e-07,126,True
georgia_like,US,LBBB,hybrid_minimax,800,20,0,0.002720138550268463,0.0028255751644170168,0.003186460907540625,126,True
georgia_like,US,SB,identity,0,1,0,0.008978439128712157,0.008978439128712157,0.008978439128712157,384,True
georgia_like,US,SB,prior_correction,0,1,0,0.009811109814950593,0.009811109814950593,0.009811109814950593,384,True
georgia_like,US,SB,prior_correction_gated,0,1,0,0.008978439128712157,0.008978439128712157,0.008978439128712157,384,True
georgia_like,US,SB,prior_correction_minimax,0,1,0,0.015598672089272285,0.015598672089272285,0.015598672089272285,384,True
georgia_like,US,SB,temperature,0,20,0,0.00900256523558028,0.00897843854819641,0.009053702709932308,384,True
georgia_like,US,SB,platt,0,20,0,0.00900256523558028,0.00897843854819641,0.009053702709932308,384,True
georgia_like,US,SB,isotonic,0,20,0,0.00900256523558028,0.00897843854819641,0.009053702709932308,384,True
georgia_like,US,SB,hybrid,0,20,0,0.00900256523558028,0.00897843854819641,0.009053702709932308,384,True
georgia_like,US,SB,hybrid_minimax,0,20,0,0.00900256523558028,0.00897843854819641,0.009053702709932308,384,True
georgia_like,US,SB,identity,25,20,0,0.00901689409725565,0.00906096986044856,0.009299755324095558,384,True
georgia_like,US,SB,prior_correction,25,20,0,0.009829626503179572,0.00985023535634158,0.009930403472564008,384,True
georgia_like,US,SB,prior_correction_gated,25,20,0,0.00901689409725565,0.00906096986044856,0.009299755324095558,384,True
georgia_like,US,SB,prior_correction_minimax,25,20,0,0.01557214376355793,0.015580411577081447,0.015710123724730792,384,True
georgia_like,US,SB,temperature,25,20,0,0.016075085148146324,0.01615163434025953,0.022117509976224,384,True
georgia_like,US,SB,platt,25,20,0,0.01704807277167622,0.0170815984764433,0.02783404950036473,384,True
georgia_like,US,SB,isotonic,25,20,0,0.026006948669942388,0.012517555060490659,0.07718592964824121,384,True
georgia_like,US,SB,hybrid,25,20,0,0.014914105403168273,0.017135087606260868,0.017868373044104262,384,True
georgia_like,US,SB,hybrid_minimax,25,20,0,0.021425203857344675,0.017777445959244055,0.03074792424896295,384,True
georgia_like,US,SB,identity,50,20,0,0.008737654220359374,0.008843500599204138,0.009304161975516053,384,True
georgia_like,US,SB,prior_correction,50,20,0,0.00985174612672888,0.009851738754197403,0.01003916637697824,384,True
georgia_like,US,SB,prior_correction_gated,50,20,0,0.008737654220359374,0.008843500599204138,0.009304161975516053,384,True
georgia_like,US,SB,prior_correction_minimax,50,20,0,0.015573197913535322,0.01557393451137183,0.015806155526714064,384,True
georgia_like,US,SB,temperature,50,20,0,0.015404827651018554,0.016575958097357617,0.021985049945108838,384,True
georgia_like,US,SB,platt,50,20,0,0.020124712691985243,0.021404749320061957,0.028199964347486964,384,True
georgia_like,US,SB,isotonic,50,20,0,0.02128615852392146,0.01883107302376389,0.0332735539984291,384,True
georgia_like,US,SB,hybrid,50,20,0,0.0146207797011391,0.014842015418409375,0.017550995610942546,384,True
georgia_like,US,SB,hybrid_minimax,50,20,0,0.02124194198745677,0.017415915933743035,0.031197982862499606,384,True
georgia_like,US,SB,identity,100,20,0,0.008840533220520875,0.008870398538590181,0.009419065043341434,384,True
georgia_like,US,SB,prior_correction,100,20,0,0.009853990657953048,0.009940566317115424,0.010167063513915388,384,True
georgia_like,US,SB,prior_correction_gated,100,20,0,0.008840533220520875,0.008870398538590181,0.009419065043341434,384,True
georgia_like,US,SB,prior_correction_minimax,100,20,0,0.015587042621725552,0.01548736588156223,0.0160625092176809,384,True
georgia_like,US,SB,temperature,100,20,0,0.012376146909433488,0.009483838178941073,0.021336389751725256,384,True
georgia_like,US,SB,platt,100,20,0,0.01882678270445922,0.017092871773341112,0.029938913957795653,384,True
georgia_like,US,SB,isotonic,100,20,0,0.016859648179471016,0.01656079552240977,0.028434294139150964,384,True
georgia_like,US,SB,hybrid,100,20,0,0.013431455453691427,0.011614924527502407,0.017674931108153796,384,True
georgia_like,US,SB,hybrid_minimax,100,20,0,0.017766811843072883,0.016661924011208435,0.021106059992813286,384,True
georgia_like,US,SB,identity,200,20,0,0.008583898466414382,0.008701455458513876,0.00934342397661474,384,True
georgia_like,US,SB,prior_correction,200,20,0,0.00988655186569991,0.009919903674870799,0.010297045438179709,384,True
georgia_like,US,SB,prior_correction_gated,200,20,0,0.008583898466414382,0.008701455458513876,0.00934342397661474,384,True
georgia_like,US,SB,prior_correction_minimax,200,20,0,0.01555823168291084,0.015526738790624845,0.016041573970530118,384,True
georgia_like,US,SB,temperature,200,20,0,0.009628090875715886,0.0077053992275628,0.014025715339993224,384,True
georgia_like,US,SB,platt,200,20,0,0.012487341119499683,0.010707872075066141,0.02006748439433468,384,True
georgia_like,US,SB,isotonic,200,20,0,0.012901574591709857,0.012158549564284924,0.0223952549210765,384,True
georgia_like,US,SB,hybrid,200,20,0,0.01191478823780831,0.011226912481361382,0.015801789325427956,384,True
georgia_like,US,SB,hybrid_minimax,200,20,0,0.01721217615878024,0.016711917689136848,0.01903483472747991,384,True
georgia_like,US,SB,identity,400,20,0,0.008565139582309896,0.008682429250752128,0.010038026985398876,384,True
georgia_like,US,SB,prior_correction,400,20,0,0.009890266432927456,0.010001387543657064,0.010547585276257166,384,True
georgia_like,US,SB,prior_correction_gated,400,20,0,0.008565139582309896,0.008682429250752128,0.010038026985398876,384,True
georgia_like,US,SB,prior_correction_minimax,400,20,0,0.015589778325409268,0.015486547315570602,0.01634792782794611,384,True
georgia_like,US,SB,temperature,400,20,0,0.008063663072287246,0.007600958876482257,0.01010040244228371,384,True
georgia_like,US,SB,platt,400,20,0,0.00968756085197049,0.009251325739343955,0.013555143373481387,384,True
georgia_like,US,SB,isotonic,400,20,0,0.009393618301374201,0.008997225117899256,0.01660258274591745,384,True
georgia_like,US,SB,hybrid,400,20,0,0.010948621110248838,0.010541738029810734,0.012414187516514007,384,True
georgia_like,US,SB,hybrid_minimax,400,20,0,0.01652268054742674,0.01682951092118988,0.017790280335400796,384,True
georgia_like,US,SB,identity,800,20,0,0.008318342196155239,0.00856409882916807,0.009682611310630139,384,True
georgia_like,US,SB,prior_correction,800,20,0,0.009880835244252352,0.010056728829575685,0.010794861341551524,384,True
georgia_like,US,SB,prior_correction_gated,800,20,0,0.008318342196155239,0.00856409882916807,0.009682611310630139,384,True
georgia_like,US,SB,prior_correction_minimax,800,20,0,0.015614903415264465,0.015639138113144498,0.016526402767728966,384,True
georgia_like,US,SB,temperature,800,20,0,0.007711200832513092,0.0074454231477771825,0.008769095886269451,384,True
georgia_like,US,SB,platt,800,20,0,0.008088866410201716,0.008040512206350546,0.010769521769584322,384,True
georgia_like,US,SB,isotonic,800,20,0,0.007666161477985647,0.006984352710850942,0.013557959472446054,384,True
georgia_like,US,SB,hybrid,800,20,0,0.010881994669264924,0.010952297257582202,0.011929236712105561,384,True
georgia_like,US,SB,hybrid_minimax,800,20,0,0.016449562383375173,0.01628286646230517,0.017950346828756795,384,True
georgia_like,US,STACH,identity,0,1,0,0.006322464867115888,0.006322464867115888,0.006322464867115888,441,True
georgia_like,US,STACH,prior_correction,0,1,0,0.008512837005098093,0.008512837005098093,0.008512837005098093,441,True
georgia_like,US,STACH,prior_correction_gated,0,1,0,0.006322464867115888,0.006322464867115888,0.006322464867115888,441,True
georgia_like,US,STACH,prior_correction_minimax,0,1,0,0.039546915661341886,0.039546915661341886,0.039546915661341886,441,True
georgia_like,US,STACH,temperature,0,20,0,0.0063790278759057045,0.006389270714072047,0.0063893115275731474,441,True
georgia_like,US,STACH,platt,0,20,0,0.0063790278759057045,0.006389270714072047,0.0063893115275731474,441,True
georgia_like,US,STACH,isotonic,0,20,0,0.0063790278759057045,0.006389270714072047,0.0063893115275731474,441,True
georgia_like,US,STACH,hybrid,0,20,0,0.0063790278759057045,0.006389270714072047,0.0063893115275731474,441,True
georgia_like,US,STACH,hybrid_minimax,0,20,0,0.0063790278759057045,0.006389270714072047,0.0063893115275731474,441,True
georgia_like,US,STACH,identity,25,20,0,0.006464379296624594,0.0064877268171198,0.006604817543135716,441,True
georgia_like,US,STACH,prior_correction,25,20,0,0.008686563281272227,0.008731684816298286,0.008815775198024867,441,True
georgia_like,US,STACH,prior_correction_gated,25,20,0,0.006464379296624594,0.0064877268171198,0.006604817543135716,441,True
georgia_like,US,STACH,prior_correction_minimax,25,20,0,0.03976791763643596,0.0397785445039674,0.039920167052152504,441,True
georgia_like,US,STACH,temperature,25,20,0,0.011936689974150354,0.013477228752841654,0.013753999815780642,441,True
georgia_like,US,STACH,platt,25,20,0,0.01557801039910263,0.013709687736406122,0.025544631463364886,441,True
georgia_like,US,STACH,isotonic,25,20,0,0.017268031191439208,0.014597219517300638,0.02204549009576669,441,True
georgia_like,US,STACH,hybrid,25,20,0,0.016104806106120573,0.017450054505759593,0.017673744180313804,441,True
georgia_like,US,STACH,hybrid_minimax,25,20,0,0.041296662067380155,0.038974615241787906,0.049673540994615746,441,True
georgia_like,US,STACH,identity,50,20,0,0.00648288871440907,0.0065269083738138615,0.006722189092881891,441,True
georgia_like,US,STACH,prior_correction,50,20,0,0.008714789566580786,0.008781736585585273,0.0089387843818547,441,True
georgia_like,US,STACH,prior_correction_gated,50,20,0,0.00648288871440907,0.0065269083738138615,0.006722189092881891,441,True
georgia_like,US,STACH,prior_correction_minimax,50,20,0,0.03975446168018723,0.039783293871635005,0.04000664576088457,441,True
georgia_like,US,STACH,temperature,50,20,0,0.010477698404083023,0.01064040144045877,0.013823910428124456,441,True
georgia_like,US,STACH,platt,50,20,0,0.014103371849438186,0.010127493301130773,0.026411755261636385,441,True
georgia_like,US,STACH,isotonic,50,20,0,0.014815946811806865,0.012751126914046134,0.023147913611903683,441,True
georgia_like,US,STACH,hybrid,50,20,0,0.013546030972955586,0.0133987940827834,0.017762839368578497,441,True
georgia_like,US,STACH,hybrid_minimax,50,20,0,0.04156674641317929,0.03992324037993562,0.046133325112205394,441,True
georgia_like,US,STACH,identity,100,20,0,0.006585365646434968,0.006627499266220538,0.006926818890355261,441,True
georgia_like,US,STACH,prior_correction,100,20,0,0.00887969606921164,0.008931094183532485,0.009165802311207569,441,True
georgia_like,US,STACH,prior_correction_gated,100,20,0,0.006585365646434968,0.006627499266220538,0.006926818890355261,441,True
georgia_like,US,STACH,prior_correction_minimax,100,20,0,0.039820213983356736,0.03984336443794369,0.04017896440189931,441,True
georgia_like,US,STACH,temperature,100,20,0,0.009637820353797599,0.008313888134371231,0.013999645809790844,441,True
georgia_like,US,STACH,platt,100,20,0,0.013512802164266136,0.013618499108823484,0.02412244286558563,441,True
georgia_like,US,STACH,isotonic,100,20,0,0.013470435296419938,0.012902192209026398,0.022087151180374895,441,True
georgia_like,US,STACH,hybrid,100,20,0,0.012638470465165998,0.010948909053725094,0.017950344207149374,441,True
georgia_like,US,STACH,hybrid_minimax,100,20,0,0.04149772463166505,0.03995121938626157,0.04527158784721938,441,True
georgia_like,US,STACH,identity,200,20,0,0.00660580945795633,0.006667723047701695,0.007024943963779767,441,True
georgia_like,US,STACH,prior_correction,200,20,0,0.008854324285737684,0.008905177507501206,0.009250054638947004,441,True
georgia_like,US,STACH,prior_correction_gated,200,20,0,0.00660580945795633,0.006667723047701695,0.007024943963779767,441,True
georgia_like,US,STACH,prior_correction_minimax,200,20,0,0.03964032235373408,0.039658456529927666,0.04019488702868833,441,True
georgia_like,US,STACH,temperature,200,20,0,0.007272408883781929,0.007332447755411395,0.008421141630668,441,True
georgia_like,US,STACH,platt,200,20,0,0.008886589408372298,0.007789397803397253,0.013765791417902757,441,True
georgia_like,US,STACH,isotonic,200,20,0,0.007414150723401217,0.006059184668905612,0.0163525906566298,441,True
georgia_like,US,STACH,hybrid,200,20,0,0.009844923307459395,0.009941347221259705,0.010884843987904624,441,True
georgia_like,US,STACH,hybrid_minimax,200,20,0,0.04217621884747204,0.04202852232832005,0.044580900721833676,441,True
georgia_like,US,STACH,identity,400,20,0,0.006746602683984575,0.006920060595586633,0.007248887388723772,441,True
georgia_like,US,STACH,prior_correction,400,20,0,0.009050973577748941,0.009160462603418483,0.009462857818215839,441,True
georgia_like,US,STACH,prior_correction_gated,400,20,0,0.006746602683984575,0.006920060595586633,0.007248887388723772,441,True
georgia_like,US,STACH,prior_correction_minimax,400,20,0,0.039810885734193724,0.03981634883147357,0.04064611566429744,441,True
georgia_like,US,STACH,temperature,400,20,0,0.007291810669220437,0.007172526416210366,0.00857900343851169,441,True
georgia_like,US,STACH,platt,400,20,0,0.00946130517427081,0.009295043246673233,0.014431078230427939,441,True
georgia_like,US,STACH,isotonic,400,20,0,0.008882171612272872,0.00932642513741215,0.012842918385110346,441,True
georgia_like,US,STACH,hybrid,400,20,0,0.0096675888835096,0.009493851234565108,0.011240665336142073,441,True
georgia_like,US,STACH,hybrid_minimax,400,20,0,0.04219518603580179,0.04189062924201189,0.04405318830114173,441,True
georgia_like,US,STACH,identity,800,20,0,0.006904948861620036,0.006817787673171657,0.0077983113968927795,441,True
georgia_like,US,STACH,prior_correction,800,20,0,0.009313072272267152,0.009316726955430283,0.01001279777760172,441,True
georgia_like,US,STACH,prior_correction_gated,800,20,0,0.006904948861620036,0.006817787673171657,0.0077983113968927795,441,True
georgia_like,US,STACH,prior_correction_minimax,800,20,0,0.039961591163344155,0.03995648144756549,0.04080613810881164,441,True
georgia_like,US,STACH,temperature,800,20,0,0.007136052615986853,0.007151488259876406,0.008058499204899938,441,True
georgia_like,US,STACH,platt,800,20,0,0.006310970947896002,0.0059278684451163684,0.009131873568688532,441,True
georgia_like,US,STACH,isotonic,800,20,0,0.004617849145127995,0.0038871450254787956,0.007793538901004497,441,True
georgia_like,US,STACH,hybrid,800,20,0,0.00943612639182065,0.00935751251225982,0.010541204035822664,441,True
georgia_like,US,STACH,hybrid_minimax,800,20,0,0.042246623571450134,0.04206973419532255,0.043368753526965696,441,True
ptbxl_like,DE,AF,identity,0,1,0,0.03534583851658011,0.03534583851658011,0.03534583851658011,410,True
ptbxl_like,DE,AF,prior_correction,0,1,0,0.08201640328065612,0.08201640328065612,0.08201640328065612,410,True
ptbxl_like,DE,AF,prior_correction_gated,0,1,0,0.03534583851658011,0.03534583851658011,0.03534583851658011,410,True
ptbxl_like,DE,AF,prior_correction_minimax,0,1,0,0.009763334931844555,0.009763334931844555,0.009763334931844555,410,True
ptbxl_like,DE,AF,temperature,0,20,0,0.03533733842668975,0.035345655262800854,0.035351654486639496,410,True
ptbxl_like,DE,AF,platt,0,20,0,0.03533733842668975,0.035345655262800854,0.035351654486639496,410,True
ptbxl_like,DE,AF,isotonic,0,20,0,0.03533733842668975,0.035345655262800854,0.035351654486639496,410,True
ptbxl_like,DE,AF,hybrid,0,20,0,0.03533733842668975,0.035345655262800854,0.035351654486639496,410,True
ptbxl_like,DE,AF,hybrid_minimax,0,20,0,0.03533733842668975,0.035345655262800854,0.035351654486639496,410,True
ptbxl_like,DE,AF,identity,25,20,0,0.0353111242929645,0.035369564533460705,0.03559117294259228,410,True
ptbxl_like,DE,AF,prior_correction,25,20,0,0.08191959798994973,0.08201005025125628,0.08223115577889448,410,True
ptbxl_like,DE,AF,prior_correction_gated,25,20,0,0.0353111242929645,0.035369564533460705,0.03559117294259228,410,True
ptbxl_like,DE,AF,prior_correction_minimax,25,20,0,0.009839153729007347,0.009799152514368055,0.010131692708653092,410,True
ptbxl_like,DE,AF,temperature,25,20,0,0.04400858973065103,0.03727446367101579,0.06658755041183881,410,True
